number,path,date,time,white,black,white elo,black elo,time control,event,moves
0,V9otmQIW,2014.10.05,13:05:07,stubborn_d0nkey,edinson,1746,1546,0+1,Rated Bullet tournament https://lichess.org/tournament/SN7pOx6A,1. c4 d6 2. d4 Bd7 3. e4 c5 4. Nc3 cxd4 5. Qxd4 e5 6. Qd1 Nf6 7. f4 Be7 8. fxe5 dxe5 9. Nf3 Nc6 10. Bg5 O-O 11. c5 h6 12. Bxf6 Bxf6 13. Nd5 Be7 14. Be2 Be6 15. Nxe7+ Qxe7 16. O-O Rfd8 17. Qc2 Nb4 18. Qc3 Nd5 19. exd5 Bxd5 20. Qxe5 Qf8 21. Bd1 Be6 22. Qf4 Re8 23. Qg3 Bd5 24. Qf2 Be6 25. Bb3 f5 26. Bxe6+ Rxe6 27. Nh4 Rae8 28. Nxf5 Re2 29. Nxg7 Rxf2 30. Rxf2 Qxg7 31. h3 Re3 32. Raf1 Rg3 33. b4 Qe5 34. a4 Qd4 35. Kh2 Rxh3+ 36. Kxh3 Qd3+ 37. Kh2 Qe4 38. Kg1 Qh4 39. Rf8+ Kg7 40. R1f7+ Kg6 41. Rf6+ Kg5 42. Rf5+ Kg4 43. Rf4+ Kg3 44. Rxh4 Kxh4 45. Rf3 h5 46. Rh3+ Kg4 47. Kf2 Kf4 48. Ke2 Kg4 49. Kd2 Kf4 50. Kd3 Kg4 51. Kc4 Kf5 52. Kd5 Kf6 53. Kd6 Kf7 54. Kc7 Ke8 55. Kxb7 Kd8 56. Kxa7 Kc8 57. Kb6 Kb8 58. c6 Kc8 59. a5 Kb8 60. b5 Kc8 61. Kc5 Kb8 62. b6 Kc8 63. a6 Kb8 64. Kd6 Kc8 65. Ke7 Kb8 66. Kd8 Ka8 67. Rxh5 Kb8 68. Rh6 Ka8 69. g3 Kb8 70. g4 Ka8 71. g5 Kb8 72. Rh8 Ka8 73. Kd7# 1-0
4,HOeGkc88,2014.10.05,17:54:37,TinyBlunder,Chowsa,1468,1764,60+0,Rated Bullet game,1. d4 g6 2. Bh6 Bg7 3. Bxg7 Nf6 4. Bxh8 d6 5. Bxf6 e6 6. Bxd8 Bd7 7. Bxc7 Ba4 8. Bxb8 Bb3 9. axb3 b6 10. Bxd6 Rb8 11. Nc3 a6 12. Bxb8 b5 13. d5 exd5 14. Qxd5 f5 15. Qe6+ Kd8 16. O-O-O# 1-0
0,M206g86u,2014.10.06,16:23:22,nazaki1234,jlindner,2168,2307,0+1,Rated Bullet game,1. e4 d5 2. g3 dxe4 3. Bg2 Nf6 4. Ne2 e5 5. O-O e3 6. Nbc3 exd2 7. Bxd2 Be7 8. Be3 O-O 9. Qxd8 Rxd8 10. Nb5 Na6 11. a3 c6 12. Nbc3 Bf5 13. b4 Bxc2 14. b5 Nc5 15. bxc6 bxc6 16. Bxc6 Rac8 17. Bg2 Bd3 18. Rfe1 Ba6 19. a4 Nd3 20. Red1 Nb2 21. Rxd8+ Rxd8 22. Nb5 Nd3 23. Rd1 Nb4 24. Rxd8+ Bxd8 25. Bc5 Bb6 26. Bxb4 Bxb5 27. axb5 Nd7 28. Nc3 f6 29. Bc6 Kf7 30. Bxd7 f5 31. Bc6 e4 32. Bd5+ Kf6 33. h4 Ke5 34. Bb3 h6 35. Ne2 g5 36. Bc3+ Kd6 37. Kg2 Bc5 38. Bg7 gxh4 39. gxh4 h5 40. Bf7 a5 41. Bg6 a4 42. Bxf5 e3 43. fxe3 Bxe3 44. Kf3 Bd2 45. Ke4 Kc5 46. Nd4 Bb4 47. Bf8+ Kc4 48. Bxb4 Kxb4 49. b6 a3 50. b7 a2 51. Nc2+ Kc3 52. Na1 Kb2 53. b8=Q+ Kxa1 54. Qc7 Kb1 55. Qb6+ Ka1 56. Qc5 Kb2 57. Qb4+ Ka1 58. Qc3+ Kb1 59. Ke3# 1-0
2,auRA9PLZ,2014.10.06,20:24:39,espatula,cipion,1096,1220,300+5,Rated Classical game,1. e4 e5 2. Qh5 Nc6 3. d4 Nf6 4. Qf5 Nxd4 5. Qxe5+ Ne6 6. Bc4 d6 7. Qf5 Nd4 8. Qf4 Nxc2+ 9. Ke2 Nxa1 10. b3 Bg4+ 11. f3 Bh5 12. g4 Bg6 13. Bb2 Nc2 14. Bxf6 Qxf6 15. Qxf6 gxf6 16. Nc3 O-O-O 17. Kd2 Nd4 18. a4 c6 19. Kd3 c5 20. Nd5 Bg7 21. Ne7+ Kb8 22. Nxg6 hxg6 23. h4 Ne6 24. Bxe6 fxe6 25. f4 d5 26. e5 fxe5 27. fxe5 Bxe5 28. g5 Rhf8 29. Ke3 Rf4 30. Ke2 d4 31. h5 gxh5 32. Rxh5 d3+ 33. Ke3 d2 34. Ne2 d1=N# 0-1
0,3Y6OOGch,2014.10.06,20:40:04,jstaley22,sokrat5,1153,1241,60+3,Rated Blitz game,1. e4 e5 2. d3 Bc5 3. f4 d6 4. f5 Nf6 5. Nf3 c6 6. Ng5 h6 7. b3 hxg5 8. Ba3 Bxa3 9. Nxa3 d5 10. c4 dxe4 11. dxe4 Qxd1+ 12. Rxd1 Na6 13. b4 Nxb4 14. c5 Bd7 15. Nc4 Rd8 16. Nd6+ Kf8 17. Nxb7 Rb8 18. Nd6 Nc2+ 19. Kf2 Nd4 20. Bc4 Rb2+ 21. Kf1 Nc2 22. g3 Ne3+ 23. Ke1 Nxd1 24. Kxd1 Nxe4 25. Kc1 Nxd6 26. Bxf7 Rxa2 27. Re1 Ra1+ 28. Kd2 Rxe1 29. Kxe1 Nxf7 30. Kf2 a5 31. Kg2 a4 32. Kf1 a3 33. Ke2 a2 34. Kd1 a1=Q+ 35. Kc2 Qa2+ 36. Kc3 Qxh2 37. g4 Qg3+ 38. Kc4 Qxg4+ 39. Kb3 Qf3+ 40. Ka4 Nh6 41. Ka5 Nxf5 42. Kb6 Nd4 43. Kc7 Nb5+ 44. Kxd7 Qd5+ 45. Kc8 Qxc5 46. Kb7 Qa7+ 47. Kc8 Kf7# 0-1
1,l7nMMxNm,2014.10.07,02:37:56,brasinha,Soltor,1863,1881,180+2,Rated Blitz game,1. e4 e5 2. Nf3 Nc6 3. Bb5 a6 4. Bxc6 dxc6 5. d4 exd4 6. Qxd4 Qxd4 7. Nxd4 Bc5 8. Be3 Nf6 9. Nd2 O-O 10. e5 Nd5 11. N2b3 Nxe3 12. fxe3 Bb6 13. c4 c5 14. Nf3 a5 15. O-O-O a4 16. Nbd2 a3 17. b3 Re8 18. Rhf1 Ba5 19. Ne4 Bg4 20. Nxc5 Bxf3 21. Rxf3 Rxe5 22. Nxb7 Bb6 23. Rd8+ Rxd8 24. Nxd8 Bxe3+ 25. Kc2 Bd4 26. Nc6 Re2+ 27. Kd3 Rxa2 28. Nxd4 Rxg2 29. Re3 h5 30. Re2 Rg1 31. Nb5 Rb1 32. Kc3 Rc1+ 33. Kb4 g5 34. Nxc7 f5 35. Kxa3 f4 36. Rf2 Ra1+ 37. Kb2 Ra7 38. Ne6 Ra5 39. c5 Kf7 40. Nxg5+ Kg6 41. Ne4 Kf5 42. b4 Rb5 43. Nd6+ Kg4 44. Nxb5 h4 45. c6 Kh3 46. c7 f3 47. c8=B# 1-0
1,ryKhUCAq,2014.10.07,19:08:11,resc,LLACUNA,1900,1860,720+10,Rated Classical game,1. e4 e5 2. Nf3 d5 3. Nc3 d4 4. Nb5 Nc6 5. b3 a6 6. Na3 Nf6 7. Nc4 Bd6 8. Bd3 O-O 9. Ba3 b5 10. Bxd6 cxd6 11. Nb2 Re8 12. Qb1 h6 13. c4 Bg4 14. h3 Bxf3 15. gxf3 Nb4 16. a3 Nxd3+ 17. Nxd3 bxc4 18. bxc4 Rb8 19. Qc2 d5 20. cxd5 Rc8 21. Qa4 Nh5 22. Ke2 Nf4+ 23. Nxf4 exf4 24. Rac1 Rxc1 25. Rxc1 f5 26. d3 fxe4 27. fxe4 Rf8 28. Qxd4 f3+ 29. Kd2 Qg5+ 30. Qe3 Qh4 31. Rc6 Qxh3 32. Rxa6 Qc8 33. Rc6 Qa8 34. Qc5 Qd8 35. d6 Qf6 36. d7 Qb2+ 37. Qc2 Qxa3 38. Rc8 Qa5+ 39. Qc3 Qa2+ 40. Ke3 Qe2+ 41. Kd4 Qxf2+ 42. Kd5 Qh4 43. Rxf8+ Kxf8 44. Qc8+ Kf7 45. Qe8+ Kf6 46. d8=B# 1-0
0,EPoQcYf4,2014.10.09,04:04:28,galinette,chess4sjustin,1548,1331,600+0,Rated Classical game,1. d4 d5 2. Nf3 Bf5 3. e3 Nc6 4. a3 Nf6 5. Bd3 Bxd3 6. Qxd3 e6 7. Nbd2 Bd6 8. O-O O-O 9. e4 e5 10. b4 dxe4 11. Nxe4 Nxe4 12. Qxe4 h6 13. d5 Nd4 14. Nxe5 Bxe5 15. Qxe5 Nxc2 16. Ra2 Qe8 17. Qxe8 Rfxe8 18. Rxc2 Rad8 19. Rxc7 Rxd5 20. Be3 Rd3 21. Rxb7 Rxa3 22. h3 a6 23. Rc7 Rb8 24. Rc4 Rb3 25. Rg4 R3xb4 26. Rxb4 Rxb4 27. Ra1 Rb3 28. Rxa6 g5 29. Rxh6 Kg7 30. Ra6 f6 31. g4 Rb1+ 32. Kg2 Kg6 33. Kg3 Rg1+ 34. Kh2 Rf1 35. Bd4 Kg7 36. Ra7+ Kg6 37. Ra8 Rd1 38. Be3 Rb1 39. Rd8 Rd1 40. Rxd1 f5 41. gxf5+ Kxf5 42. Rd5+ Kg6 43. Rxg5+ Kf6 44. Kg3 Kf7 45. Ra5 Kg6 46. Kg4 Kg7 47. Ra6 Kf7 48. Kf5 Ke7 49. Bc5+ Kd7 50. Ke5 Kc7 51. Rh6 Kd7 52. Rh7+ Kc6 53. Bb4 Kb5 54. Bf8 Kc4 55. f4 Kd3 56. f5 Ke3 57. f6 Kf3 58. f7 Kg3 59. Bd6 Kg2 60. f8=Q Kh2 61. Qf4+ Kg2 62. Rg7+ Kh1 63. Qf1+ Kh2 64. Ke6# 1-0
0,yVKLBDgv,2014.10.09,14:29:08,Xsxs,Matfey,1598,1535,600+0,Rated Classical game,1. e4 e5 2. Nf3 Nc6 3. Bc4 d6 4. d3 Bg4 5. Nbd2 Nd4 6. c3 Nxf3+ 7. Nxf3 Nf6 8. h3 Bh5 9. Bg5 Be7 10. O-O O-O 11. g4 Nxg4 12. Bxe7 Qxe7 13. hxg4 Bxg4 14. Kg2 Qf6 15. Rg1 Rae8 16. Qe2 Qh6 17. Rh1 Qf6 18. Rag1 Qg6 19. Kf1 c6 20. Rxg4 Qxg4 21. Rg1 Qh3+ 22. Ke1 b5 23. Bb3 a5 24. a4 bxa4 25. Bxa4 Re6 26. Rg3 Qh1+ 27. Kd2 Qh6+ 28. Kc2 Rb8 29. Bxc6 Qh1 30. Bd5 Re7 31. Rg1 Qh6 32. Rg2 Qh1 33. Rh2 Qa1 34. b3 a4 35. b4 a3 36. Kd2 Qb2+ 37. Ke3 Qxc3 38. Qa2 Rxb4 39. Bc4 Rb2 40. Bxf7+ Rxf7 41. Qd5 a2 42. Ng5 Qd4+ 43. Qxd4 exd4+ 44. Kxd4 a1=Q 45. Nxh7 Rbxf2+ 46. Kd5 Qe5+ 47. Kc6 Rxh2 48. Nf6+ Rxf6 49. Kc7 Qe7+ 50. Kc8 Rh8 51. e5 Kf7# 0-1
0,l8F0obHF,2014.10.10,09:39:34,Xaver,hoth_and_guderian,1635,1571,60+30,Rated Classical game,1. e4 { [%eval 0.13] } 1... c6 { [%eval 0.41] } 2. e5 { [%eval 0.3] } 2... d5 { [%eval 0.38] } 3. d4 { [%eval 0.42] } 3... e6 { [%eval 0.33] } 4. Nf3 { [%eval 0.32] } 4... Bb4+?! { [%eval 0.96] } 5. c3 { [%eval 0.99] } 5... Ba5 { [%eval 1.05] } 6. Qb3?! { [%eval 0.44] } 6... b5?! { [%eval 1.08] } 7. Be2 { [%eval 0.83] } 7... Ne7 { [%eval 0.79] } 8. Bg5 { [%eval 0.56] } 8... Qc7 { [%eval 0.96] } 9. O-O { [%eval 0.87] } 9... O-O { [%eval 0.98] } 10. a3?! { [%eval 0.39] } 10... Nf5 { [%eval 0.74] } 11. a4 { [%eval 0.87] } 11... bxa4 { [%eval 0.85] } 12. Qxa4 { [%eval 0.71] } 12... Bb6 { [%eval 0.79] } 13. b4?! { [%eval 0.03] } 13... Bd7? { [%eval 1.03] } 14. Qa3 { [%eval 0.93] } 14... Be8 { [%eval 1.01] } 15. Nbd2?! { [%eval 0.34] } 15... f6 { [%eval 0.39] } 16. Bf4 { [%eval 0.34] } 16... g5 { [%eval 0.47] } 17. Bxg5? { [%eval -0.68] } 17... fxg5 { [%eval -0.68] } 18. Nxg5 { [%eval -0.73] } 18... Qe7 { [%eval -0.62] } 19. Ndf3 { [%eval -1.06] } 19... h6 { [%eval -0.62] } 20. Nh3 { [%eval -0.5] } 20... Bh5 { [%eval -0.22] } 21. Qc1 { [%eval -0.57] } 21... Qg7?! { [%eval 0.24] } 22. Nf4 { [%eval 0.0] } 22... Bxf3 { [%eval 0.0] } 23. Bxf3 { [%eval 0.0] } 23... Re8? { [%eval 1.57] } 24. Nh5 { [%eval 1.56] } 24... Qg5? { [%eval 4.15] } 25. Nf6+ { [%eval 4.12] } 25... Kf7? { [%eval 5.77] } 26. Bh5+ { [%eval 5.67] } 26... Ke7 { [%eval 6.09] } 27. Bxe8? { [%eval 4.62] } 27... Nd7?? { [%eval 9.18] } 28. Bxd7? { [%eval 8.17] } 28... Nh4 { [%eval 8.44] } 29. Qxg5 { [%eval 9.22] } 29... hxg5 { [%eval 9.01] } 30. Bxc6 { [%eval 9.43] } 30... Rh8?! { [%eval 11.3] } 31. Nd7 { [%eval 11.67] } 31... Nf5 { [%eval 15.88] } 32. Nxb6 { [%eval 16.06] } 32... Nh6 { [%eval 33.66] } 33. Rxa7+ { [%eval 23.65] } 33... Kf8 { [%eval 26.29] } 34. Ra8+ { [%eval 43.08] } 34... Kg7 { [%eval 25.45] } 35. Rxh8 { [%eval 56.46] } 35... Kxh8 { [%eval 62.07] } 36. Bd7 { [%eval 53.34] } 36... Nf5 { [%eval 54.33] } 37. Bxe6 { [%eval 60.18] } 37... Nxd4?! { [%eval #9] } 38. cxd4 { [%eval #9] } 38... g4 { [%eval #8] } 39. Bxd5 { [%eval #7] } 39... g3 { [%eval #6] } 40. hxg3 { [%eval #6] } 40... Kh7 { [%eval #6] } 41. Nd7 { [%eval #5] } 41... Kh8 { [%eval #5] } 42. b5?! { [%eval #5] } 42... Kh7 { [%eval #5] } 43. b6?! { [%eval #5] } 43... Kh8 { [%eval #5] } 44. b7 { [%eval #4] } 44... Kh7 { [%eval #4] } 45. b8=Q { [%eval #3] } 45... Kh6 { [%eval #3] } 46. Qg8 { [%eval #2] } 46... Kh5 { [%eval #2] } 47. Kh2?! { [%eval #2] } 47... Kh6 { [%eval #2] } 48. Rh1 { [%eval #1] } 48... Kh5 { [%eval #1] } 49. Kg1# 1-0
