number,path,date,time,white,black,white elo,black elo,time control,event,moves
2,o8h5m5mi,2014.01.09,20:28:03,janko-4,jokijo,1494,1687,780+0,Rated Classical game,1. d4 d5 2. c4 dxc4 3. e4 g6 4. e5 Bg7 5. Bxc4 e6 6. Nf3 Ne7 7. Bg5 c6 8. Nc3 Nd7 9. h4 Nb6 10. Bd3 Nbd5 11. Nxd5 cxd5 12. Nd2 Qc7 13. Rac1 Nc6 14. Bb5 a6 15. Bxc6+ bxc6 16. b3 a5 17. a4 Ba6 18. h5 Bf8 19. hxg6 fxg6 20. Bf6 Rhg8 21. Rxh7 Qxh7 22. Rxc6 Qh1+ 23. Nf1 Qxf1+ 24. Kd2 Bb4+ 25. Kc2 Qxd1+ 26. Kxd1 Kd7 27. Rb6 Rgc8 28. f4 Rc6 29. Rxc6 Kxc6 30. g4 Rf8 31. f5 gxf5 32. g5 f4 33. Kc2 f3 34. Be7 Bxe7 35. Kd2 Bb4+ 36. Ke3 f2 37. g6 f1=N# 0-1
0,gj58elpq,2014.01.11,05:36:45,nik59,themoves,1530,1476,240+4,Rated Blitz game,1. e4 e5 2. Bc4 g6 3. a3 Bg7 4. Qf3 Nf6 5. Ne2 d6 6. h3 Nc6 7. c3 a6 8. Rhf1 b5 9. Ba2 Bb7 10. d3 Ne7 11. g4 d5 12. g5 dxe4 13. dxe4 O-O 14. gxf6 Nf5 15. fxg7 Kxg7 16. Ng3 Qd7 17. Nxf5+ Qxf5 18. Qxf5 gxf5 19. exf5 Kf6 20. f4 Kxf5 21. fxe5+ Kxe5 22. Bf4+ Ke4 23. Bxc7 Rfe8 24. Nd2+ Kd3+ 25. Kd1 Bc6 26. Rxf7 Re2 27. Bb1+ Ke3 28. Re7+ Kf2 29. Rxe2+ Kg1 30. Bf5 Rf8 31. Kc2# 1-0
0,ozvwh7o9,2014.01.11,06:21:48,V-Kar,shueardm,1757,1673,300+0,Rated Blitz game,1. d4 d5 2. c4 dxc4 3. e3 b5 4. a4 c6 5. axb5 cxb5 6. Qf3 Qb6 7. Qxa8 Ba6 8. Rxa6 Qxa6 9. Qxb8+ Kd7 10. Ne2 Nf6 11. f3 Rg8 12. Kf2 e6 13. Qg3 Bd6 14. f4 Qa1 15. Nd2 Bb4 16. Qf3 Bxd2 17. Bxd2 Qxb2 18. Qb7+ Kd6 19. Bc3 Qa3 20. Kf3 Re8 21. g4 Nd5 22. Bd2 Re7 23. Qb8+ Rc7 24. Bg2 Qa6 25. Rb1 Nb6 26. Qf8+ Re7 27. Bb4+ Kd5 28. Kg3# 1-0
5,ef7r4e5j,2014.01.12,01:22:33,Stamatovic_Stevan,Venosse,1847,1667,300+0,Rated Blitz game,1. e4 e6 2. Nf3 d5 3. e5 c5 4. Bb5+ Nc6 5. Bxc6+ bxc6 6. d3 Qb6 7. b3 Ba6 8. c4 d4 9. O-O Ne7 10. Nbd2 Ng6 11. Qe2 Qc7 12. h3 Be7 13. Qe4 O-O 14. h4 f6 15. exf6 Rxf6 16. Ng5 Bc8 17. Ndf3 e5 18. h5 Nf8 19. Nxe5 Bf5 20. Qe2 h6 21. Ngf3 Ne6 22. Nh4 Nf4 23. Bxf4 Bh7 24. Neg6 Bxg6 25. Bxc7 Bf7 26. Qxe7 Re6 27. Qxc5 Rae8 28. Nf3 Kh7 29. Nxd4 Re6e5 30. Bxe5 Rxe5 31. Qxe5 Bxc4 32. dxc4 c5 33. Qf5+ Kg8 34. Ne6 a5 35. Qf8+ Kh7 36. Nf4 g5 37. hxg6# 1-0
0,s1fuq1iz,2014.01.12,09:07:55,ThunderStorm,keyvanyk2013,1801,1666,60+0,Rated Bullet game,1. d4 d5 2. Nf3 g6 3. Bf4 Bg7 4. e3 c6 5. Nc3 e6 6. Bd3 Ne7 7. O-O O-O 8. Rfe1 a6 9. e4 b5 10. e5 Nf5 11. a3 Nd7 12. Bxf5 gxf5 13. h3 Kh8 14. Ng5 Qe7 15. Qh5 h6 16. Nf3 Rfg8 17. Bxh6 Rgf8 18. Bxg7+ Kxg7 19. Ne2 Rfg8 20. Ng3 Kf8 21. Qh6+ Ke8 22. Qh7 Qf8 23. Nh5 Rgh8 24. Nf6+ Ke7 25. Qxh8 Qxh8 26. Ng5 Qg7 27. h4 Nxf6 28. exf6+ Qxf6 29. Re2 Bd7 30. c3 Rg8 31. Rae1 Qg6 32. g3 f6 33. Nf3 Qh5 34. Nh2 Qxh4 35. f3 Qh3 36. Rg2 Qxh2+ 37. Rxh2 Rxg3+ 38. Kf2 Rxf3+ 39. Kxf3 f4 40. Kxf4 e5+ 41. Kf3 Kf7 42. Kf2 Ke8 43. Ke2 Kd8 44. dxe5 Kc7 45. exf6 Kb6 46. f7 Bc8 47. f8=Q Ka5 48. Qxc8 Ka4 49. Qc7 a5 50. Qxc6 Kb3 51. Qc4+ Kc2 52. Ke3# 1-0
3,ivw22sv9,2014.01.12,10:40:42,Syr,Feuters,1549,1706,120+0,Rated Bullet game,1. e4 d6 2. Nf3 f5 3. e5 Nc6 4. exd6 cxd6 5. Nc3 e5 6. d4 e4 7. Nd2 Nf6 8. f3 e3 9. Nc4 f4 10. g3 Nh5 11. gxf4 Qh4+ 12. Ke2 Qf2+ 13. Kd3 Nxf4+ 14. Ke4 d5+ 15. Kxf4 Be7 16. Bxe3 O-O# 0-1
0,5nsa9t2g,2014.01.12,13:10:17,mojighton,istorik,1654,1619,60+0,Rated Bullet game,1. d4 e6 2. c4 d5 3. Nc3 c5 4. Nf3 Nf6 5. dxc5 Bxc5 6. e4 Qb6 7. Qe2 d4 8. Na4 Qc6 9. Nxc5 Qxc5 10. Bg5 Qe7 11. Nxd4 h6 12. e5 Nfd7 13. Bxe7 Kxe7 14. f4 Rhd8 15. O-O-O Nc5 16. Nb3 Rxd1+ 17. Qxd1 Nxb3+ 18. Qxb3 Nc6 19. c5 Bd7 20. Bb5 Rd8 21. Bxc6 Bxc6 22. Rd1 Rxd1+ 23. Qxd1 Bxg2 24. Qd6+ Ke8 25. Qb8+ Ke7 26. Qxa7 f6 27. b4 fxe5 28. fxe5 Kf7 29. b5 g5 30. c6 Bxc6 31. bxc6 Kg6 32. cxb7 Kf5 33. b8=Q g4 34. Qf8+ Kxe5 35. Qac5+ Ke4 36. Qxh6 Kf3 37. Qf6+ Kg2 38. Qcf2+ Kh1 39. Qa1 g3 40. Kd2# 1-0
0,iv0tnckm,2014.01.13,08:06:50,kashfi,oblom,1839,1562,300+3,Rated Blitz game,1. e4 e5 2. Nf3 Nc6 3. Bc4 d6 4. Nc3 Be7 5. O-O Nf6 6. d3 O-O 7. h3 h6 8. Be3 Be6 9. Qd2 Bxc4 10. dxc4 Nh7 11. Nh2 Bg5 12. f4 exf4 13. Bxf4 Bxf4 14. Qxf4 Qg5 15. Nd5 Qxf4 16. Rxf4 Rac8 17. b4 Rfe8 18. Raf1 Ne5 19. Ng4 f6 20. Nxe5 dxe5 21. Rg4 Re6 22. Ne3 Ng5 23. h4 h5 24. Rg3 Nxe4 25. Rg6 Kf7 26. Rxg7+ Kxg7 27. Nf5+ Kg6 28. Ne3 c6 29. g4 Rg8 30. Kh2 hxg4 31. Nxg4 Kh5 32. Kh3 Rxg4 33. Rf5+ Ng5+ 34. hxg5 Rxg5 35. Rf3 f5 36. Rd3 Rh6 37. b5 Kg6# 0-1
4,uttxqhye,2014.01.13,18:25:49,jakob,Sahand5,1663,1082,300+8,Rated Classical game,1. e4 Nc6 2. d4 Nxd4 3. Qxd4 d5 4. exd5 Qxd5 5. Qxd5 Bd7 6. Bc4 Ba4 7. Qxf7+ Kd7 8. Be6+ Kc6 9. Qf3+ Kb5 10. Nc3+ Kb4 11. Qe4+ Kc5 12. Be3+ Kd6 13. O-O-O# 1-0
0,l4n6si2o,2014.01.14,00:25:51,alikh07,tamilan1,1594,1735,540+4,Rated Classical game,1. d4 d5 2. c4 Nf6 3. e3 c6 4. Nc3 e6 5. Nf3 Bd6 6. h3 O-O 7. Bd2 Nbd7 8. c5 Bc7 9. Bd3 Rfe8 10. Qc2 Qe7 11. Ne5 Nxe5 12. dxe5 Bxe5 13. f4 Bc7 14. b4 a5 15. Na4 axb4 16. Bxb4 Bd7 17. O-O e5 18. f5 e4 19. Be2 Qe5 20. Nb6 Qh2+ 21. Kf2 Qg3+ 22. Kg1 Qxe3+ 23. Kh1 Bxb6 24. cxb6 Qxb6 25. Bc5 Qc7 26. Bf2 Reb8 27. g4 Qe5 28. Qb3 Ne8 29. Bg3 Qf6 30. Bxb8 Rxb8 31. Qg3 Ra8 32. g5 Qe7 33. f6 Qe6 34. Bg4 Qd6 35. Qxd6 Nxd6 36. Bxd7 gxf6 37. Rxf6 Nc4 38. Bf5 e3 39. Bd3 Ra3 40. Bxc4 dxc4 41. Rff1 e2 42. Rfe1 Re3 43. a4 Rxh3+ 44. Kg2 Re3 45. Kf2 Re5 46. Rxe2 Rf5+ 47. Ke3 b5 48. axb5 cxb5 49. Rf2 Re5+ 50. Kf4 Re7 51. Rb2 c3 52. Rxb5 Rc7 53. Rc1 Kg7 54. Rb3 Rc4+ 55. Kf5 Rc5+ 56. Kg4 Rc4+ 57. Kh5 c2 58. Rb2 Rc3 59. Rbxc2 Rh3+ 60. Kg4 Rb3 61. Rc2c6 Rb4+ 62. Kh5 Rb5 63. Rf1 Rb2 64. Rc7 Rh2+ 65. Kg4 Rg2+ 66. Kh4 Rh2+ 67. Kg3 Rh5 68. Rfxf7+ Kg6 69. Rfg7+ Kf5 70. Rcf7+ Ke6 71. Kg4 Rh1 72. Rfe7+ Kd6 73. Rgxh7 Rg1+ 74. Kh5 Rh1+ 75. Kg6 Rg1 76. Red7+ Kc6 77. Rd8 Re1 78. Rf7 Re6+ 79. Kg7 Re5 80. g6 Rg5 81. Ra8 Kb6 82. Rf6+ Kb7 83. Re8 Kc7 84. Re7+ Kd8 85. Ra7 Re5 86. Rf8+ Re8 87. Rxe8+ Kxe8 88. Rf7 Kd8 89. Kf8 Kc8 90. g7 Kb8 91. g8=R Kc8 92. Kg7# 1-0
0,ifd6mf04,2014.01.14,02:03:49,curitibano,Darkith,1562,1151,420+0,Rated Blitz game,1. e4 e5 2. Nf3 Nf6 3. Nxe5 Nc6 4. Nxc6 bxc6 5. Bc4 Nxe4 6. Qe2 d5 7. Bb3 Be6 8. d3 Nc5 9. O-O Nxb3 10. axb3 c5 11. Be3 d4 12. Bd2 Bd6 13. Na3 O-O 14. Nc4 Bxc4 15. dxc4 Qh4 16. g3 Qf6 17. c3 Rae8 18. Qd3 h5 19. Rxa7 Qg6 20. Qxg6 fxg6 21. cxd4 cxd4 22. Re1 Rxe1+ 23. Bxe1 d3 24. Ra1 Be5 25. Bc3 Bxc3 26. bxc3 Rf3 27. Rd1 c5 28. b4 d2 29. Rxd2 Rxc3 30. bxc5 Rxc4 31. Rd5 Kf7 32. Kg2 Ke6 33. Rg5 Kf6 34. Rd5 Ke6 35. Rg5 Kf6 36. h4 Ke6 37. Rxg6+ Kd5 38. Rxg7 Rxc5 39. Rg5+ Kc4 40. Rxc5+ Kxc5 41. Kf3 Kd6 42. Ke4 Ke6 43. Kf4 Kf6 44. f3 Kg6 45. g4 Kh6 46. Kf5 hxg4 47. fxg4 Kh7 48. g5 Kg7 49. h5 Kh7 50. Kf6 Kh8 51. Kg6 Kg8 52. Kh6 Kh8 53. g6 Kg8 54. g7 Kf7 55. Kh7 Kf6 56. g8=R Kf7 57. Rg6 Kf8 58. Rg7 Ke8 59. Kg8 Kd8 60. h6 Ke8 61. h7 Kd8 62. h8=R Ke8 63. Kh7# 1-0
